"year","category_type","category_value","measure","value"
2008,"purpose","Нормативні та виробничо-практичні видання","copy_count",1532.3
2008,"purpose","Нормативні та виробничо-практичні видання","title_count",1121
2008,"purpose","Офіційні видання","copy_count",521.3
2008,"purpose","Офіційні видання","title_count",959
2008,"purpose","Рекламні видання","copy_count",1249.1
2008,"purpose","Рекламні видання","title_count",554
2008,"territory","Івано-Франківська","copy_count",82.8
2008,"territory","Івано-Франківська","title_count",194
2008,"territory","Автономна Республіка Крим","copy_count",532
2008,"territory","Автономна Республіка Крим","title_count",619
2008,"territory","Волинська","copy_count",759.3
2008,"territory","Волинська","title_count",485
2008,"territory","Вінницька","copy_count",155.9
2008,"territory","Вінницька","title_count",335
2008,"territory","Дніпропетровська","copy_count",532.6
2008,"territory","Дніпропетровська","title_count",668
2008,"territory","Донецька","copy_count",2798.6
2008,"territory","Донецька","title_count",1292
2008,"territory","Житомирська","copy_count",66.8
2008,"territory","Житомирська","title_count",168
2008,"territory","Закарпатська","copy_count",163.8
2008,"territory","Закарпатська","title_count",270
2008,"territory","Запорізька","copy_count",217.8
2008,"territory","Запорізька","title_count",332
2008,"territory","Київ","copy_count",23429.8
2008,"territory","Київ","title_count",8020
2008,"territory","Київська","copy_count",175.2
2008,"territory","Київська","title_count",241
2008,"territory","Кіровоградська","copy_count",43.1
2008,"territory","Кіровоградська","title_count",83
2008,"territory","Луганська","copy_count",135.6
2008,"territory","Луганська","title_count",357
